#sequence-name	taxid	genus-species
107cbd05423a36b8ac9682e5889ae67e_11598	0	Ditylenchus dipsaci;Ditylenchus weischeri
9ed74056bf021862c38cff04e1e1ddf3_11063	0	
1b6c37ec7729a0ac24b74243a6dd6563_10548	0	
aac88cb1fde06ff5052bb91097db2934_10468	0	
e6e928ec66d0de8b60df7727ffc200cf_10450	0	Aporcelaimellus sp.
61c21822d1bd6bd7396007742e3a2974_10434	0	
cbc9b7ea0844be0d24df62450a05fb16_9423	0	
290135a9985c59ef21fc675851f44934_8972	0	Prionchulus cf. punctatus TSH-2005;Prionchulus muscorum;Prionchulus punctatus
9764e44616d7ade92fb18738ddb63e83_8405	0	
5c972064c0b2b35075e51c2eb1e64bac_8042	0	
0815af9760cc6e04ff648f9f1b4bfaed_8038	0	
a8608b521502bd3a03e56f88e5ec35ac_8021	0	
08a82a3d9a0ba6f4cf9f609031116382_7969	0	
87a1b0500fc0b6ad179b44b846a7e7b6_7904	0	
ff00f942c198a1731da5731d46527593_7492	0	
32b55d5677d2d7318a87b84d95e895d5_6687	0	
8e729ce8961039f811dcc776f3664000_6447	0	
81692558d403e217290c8a0aacd57a94_6172	0	
b97afeca28e8d884e7707d9e0ee990b6_6002	0	
9fca7c84baa00e88a4ac48ceef833444_5484	0	
77b8d7952143af15e07c2d72ef6f9b02_5282	0	
150c13132be116a33cfb8abbed1bb1d0_5277	0	
eba080d8920a5b38fb1271f94b8bb8b6_5116	0	
393aca66af636f144609a3bb82af52e6_4849	0	Fungi
bc164054ec4471df3b9fc7169c7adf8f_4845	0	
b1001f676b87dedac188d00fa47122c8_4739	0	
7cc3acd21df2999bcdf59dc01d3339a6_4662	0	
fcd9603febf6ead1052e6723c817a86d_4647	0	
ee4eca882805d3589dde2115fd30f0ea_4396	0	
1f9ab7cdc30beefdf4cc54b16efc1406_4338	0	
c33e555f08febcb328c4079e87db24d2_4298	0	Urtica sp.
43b22a00620548b35795d5eeb822b0c6_4280	0	
2da99236affbade2c538bfd1dc26da8c_4139	0	
e930d1fa28876890dc1d68840e2229b5_4096	0	Fungi
069eb08bc38e7814a173a51650fd68a7_4074	0	Fungi
fd89f8c4434c24ba8de3999b97e71965_4070	0	
655336c7b2b30a7440d694fab77ab03e_3935	0	
3170d1d82fb66e4977d4641de2ca7444_3921	0	
5b1d2d77422dd3b3ab4a677bde3781fe_3826	0	
fb5fd25309f76347237115f7bb14985f_3667	0	Fungi
150aa38310b95c253ea00f9eaffdf62b_3645	0	
eb812fcced809ab4cf6a27b7f0959bea_3629	0	
10dd1b0f18ed5a8d1a46a45ebf9478ae_3513	0	
53681422ac9b271781b9b56e694258b0_3490	0	
c3f1cc72c9148cbfddda9bffad7e3717_3418	0	
880b74c404fbbcf425880f740d6758e0_3415	0	
26b9fd0c16ce813b4c07b2c9f207a3cb_3376	0	
73bd6d07600f10c1bcd37228090f6377_3255	0	
8e713ce0455ad3572df74f052b73d7d1_3097	0	
1396109755c5812bf7039a6e75dfd378_3049	0	
0223a1685057c802f27a2b1197bcfa3c_3022	0	Tripyla daviesae;Tripyla sp.
4eab81aa69d3b35e5ed854265aef3200_2990	0	
379a34dc998e2e49edbb2b46c09a01c9_2919	0	
0a57831aea6943e775393eef4e266d8b_2874	0	
37924532f03bca98852587e5acdd7448_2771	0	
55135034787c8cbdc58dc0350793b39a_2733	0	
9acb185add4b4a6a9c696c0af704e8ed_2721	0	
2845203f8657ff500fd79d3296e5ccdd_2704	0	
4c73d1e58635ce23105bf072a3d06cf1_2695	0	
b1ef0a53b8d24fb60cc95198fdb38da5_2622	0	
873e6649e822a3d36a73b41967a25ab0_2598	0	
259fdc1b7e6eba38d2f50ff1b82f477b_2566	0	
ab51b972c6a8ec133f08cfb279c0a5db_2555	0	
7392714013d169a6d51001434163e8f1_2526	0	
d7e5d954882026424b476d582f026a34_2518	0	
ea95770285de19e01827889321c369ad_2507	0	
ebc0ecd9408b0afd4f3a37322df22adc_2483	0	
6e7459f47c9135b399354690e44f62a4_2449	0	
40162f8bd4d6fdc3f6640e7020b7da47_2409	0	
1a5d948b4406e003cf0ccd7692075c5b_2339	0	
ef38347a707f57ea554bbc0bf7dd5d03_2298	0	
d886af4a7e220ca023216b7cac9cd171_2290	0	
ba89769b6a294dcdf6a363dcd3a48d5e_2286	0	
67841585e6c08a0f32ff81a0b9e23bf5_2285	0	
0c35714399ca186254366eb8959fca7e_2257	0	
2143ec26d16963df5bd75a553106aaff_2245	0	Acrobeloides sp.
c1f6d59bd9bcf522afe6ea6659463549_2233	0	
e6c87f2917eb0533bbdd9b8e0e8ab9f2_2227	0	
7fa975e0e45138baa08c84804122a4e6_2192	0	
4d7e7cadef0294e701cd93e10db0e73a_2183	0	
7e785cea35024985e87a8682f4407767_2147	0	
ab11769143eee90dcb883927e6232c0a_2135	0	
66498a0b8ddf4189abf25a16dac3e6b3_2101	0	
5a0b75b505db07bc5f82fdcaf5133a46_1289	0	
24784448cfdb0252f8747e55fec0872d_1111	0	
